Var1,Var2,Var3,Var4,Var5,Var6
6.09,406,406,39.0079874818742,36.8385970076598,0.29232
6.09,406,406,38.4143239340064,36.6577626376725,0.29841
6.09,406,406,37.8332505960893,36.481746189402,0.3045
6.09,406,406,37.2647674681228,36.3105476628483,0.31059
6.09,406,406,36.7088745501071,36.1441670580115,0.31668
6.09,406,406,36.165571842042,35.9826043748915,0.32277
6.09,406,406,35.6348593439276,35.8258596134884,0.32886
6.09,406,406,35.116737055764,35.6739327738021,0.33495
6.09,406,406,34.6112049775509,35.5268238558327,0.34104
6.09,406,406,34.1182631092886,35.3845328595801,0.34713
6.09,406,406,33.7099659956234,35.2798532456571,0.35322
6.09,406,406,33.8655188017418,35.4313890451204,0.35931
6.09,406,406,34.0210716078603,35.5829248445838,0.3654
6.09,406,406,34.1766244139787,35.7344606440472,0.37149
6.09,406,406,34.3321772200971,35.8859964435106,0.37758
6.09,406,406,34.4877300262156,36.037532242974,0.38367
6.09,406,406,34.643282832334,36.1890680424374,0.38976
6.09,406,406,34.7988356384524,36.3406038419007,0.39585
6.09,406,406,34.9543884445708,36.4921396413641,0.40194
6.09,406,406,35.1099412506893,36.6436754408275,0.40803
6.09,406,406,35.2654940568077,36.7952112402909,0.41412
6.09,406,406,35.4210468629261,36.9467470397543,0.42021
6.09,406,406,35.5765996690446,37.0982828392177,0.4263
6.09,406,406,35.732152475163,37.2498186386811,0.43239
6.09,406,406,35.8995043374222,37.4057692621671,0.43848
6.09,406,406,36.1579288098847,37.5958175690727,0.44457
6.09,406,406,36.4155474707599,37.7856025424182,0.45066
6.09,406,406,36.6723603200478,37.9751241822035,0.45675
6.09,406,406,36.9283673577484,38.1643824884286,0.46284
6.09,406,406,37.1835685838618,38.3533774610936,0.46893
6.09,406,406,37.4379639983879,38.5421091001985,0.47502
6.09,406,406,37.6915536013267,38.7305774057432,0.48111
6.09,406,406,37.9443373926782,38.9187823777278,0.4872
6.09,406,406,38.1963153724425,39.1067240161523,0.49329
6.09,406,406,38.4474875406195,39.2944023210166,0.49938
6.09,406,406,38.6978538972092,39.4818172923208,0.50547
6.09,406,406,38.9474144422116,39.6689689300648,0.51156
6.09,406,406,39.1961691756267,39.8558572342487,0.51765
6.09,406,406,39.4441180974546,40.0424822048725,0.52374
6.09,406,406,39.6912612076952,40.2288438419361,0.52983
6.09,406,406,39.9375985063485,40.4149421454396,0.53592
6.09,406,406,40.1831299934145,40.6007771153829,0.54201
6.09,406,406,40.4278556688933,40.7863487517661,0.5481
6.09,406,406,40.6717755327847,40.9716570545891,0.55419
6.09,406,406,40.9148895850889,41.156702023852,0.56028
6.09,406,406,41.1571978258058,41.3414836595548,0.56637
6.09,406,406,41.3987002549354,41.5260019616974,0.57246
6.09,406,406,41.6393968724778,41.7102569302799,0.57855
6.09,406,406,41.8792876784329,41.8942485653023,0.58464
6.09,406,406,42.1183726728007,42.0779768667645,0.59073
6.09,406,406,42.3566518555812,42.2614418346666,0.59682
6.09,406,406,42.5941252267744,42.4446434690085,0.60291
6.09,406,406,42.8307927863803,42.6275817697903,0.609
6.09,406,406,43.066654534399,42.8102567370119,0.61509
6.09,406,406,43.3017104708304,42.9926683706734,0.62118
6.09,406,406,43.5359605956745,43.1748166707748,0.62727
6.09,406,406,43.7694049089314,43.356701637316,0.63336
6.09,406,406,44.0020434106009,43.5383232702971,0.639450000000001
6.09,406,406,44.2338761006832,43.7196815697181,0.645540000000001
6.09,406,406,44.4649029791782,43.9007765355789,0.651630000000001
6.09,406,406,44.6951240460859,44.0816081678795,0.657720000000001
6.09,406,406,44.9245393014064,44.2621764666201,0.663810000000001
6.09,406,406,45.1531487451395,44.4424814318004,0.669900000000001
6.09,406,406,45.3809523772854,44.6225230634207,0.675990000000001
6.09,406,406,45.607950197844,44.8023013614808,0.682080000000001
6.09,406,406,45.8341422068153,44.9818163259807,0.688170000000001
6.09,406,406,46.0595284041994,45.1610679569206,0.694260000000001
6.09,406,406,46.2841087899961,45.3400562543003,0.700350000000001
6.09,406,406,46.5078833642056,45.5187812181198,0.706440000000001
6.09,406,406,46.7308521268278,45.6972428483792,0.712530000000001
6.09,406,406,46.9530150778628,45.8754411450784,0.718620000000001
6.09,406,406,47.1743722173104,46.0533761082176,0.724710000000001
6.09,406,406,47.3949235451708,46.2310477377966,0.730800000000001
6.09,406,406,47.6146690614439,46.4084560338154,0.736890000000001
6.09,406,406,47.8336087661297,46.5856009962741,0.742980000000001
6.09,406,406,48.0517426592282,46.7624826251726,0.749070000000001
6.09,406,406,48.2690707407395,46.9391009205111,0.755160000000001
6.09,406,406,48.4855930106635,47.1154558822893,0.761250000000001
6.09,406,406,48.7013094690002,47.2915475105075,0.767340000000001
6.09,406,406,48.7942823252217,47.4100667045654,0.773430000000001
6.09,406,406,48.8704934362484,47.5536853427093,0.779520000000001
6.09,406,406,49.0739031680655,47.7949723792676,0.785610000000001
6.09,406,406,49.2748807045765,48.0335087576678,0.791700000000002
6.09,406,406,49.4734260457813,48.2692944779099,0.797790000000002
6.09,406,406,49.66953919168,48.502329539994,0.803880000000002
6.09,406,406,49.8632201422726,48.7326139439199,0.809970000000002
6.09,406,406,50.0544688975589,48.9601476896878,0.816060000000002
6.09,406,406,50.2432854575392,49.1849307772977,0.822150000000002
6.09,406,406,50.4296698222133,49.4069632067494,0.828240000000002
6.09,406,406,50.6136219915812,49.626244978043,0.834330000000002
6.09,406,406,50.6798656868454,49.6713559599774,0.840420000000002
6.09,406,406,50.7357141427935,49.7010443385849,0.846510000000002
6.09,406,406,50.7915625987416,49.7307327171924,0.852600000000002
6.09,406,406,50.8474110546896,49.7604210957999,0.858690000000002
6.09,406,406,49.5467964417556,45.9183380352876,0.864780000000002
6.09,406,406,47.8333533770828,40.8978365256011,0.870870000000002
6.09,406,406,47.0365569479218,38.7612730811292,0.876960000000002
6.09,406,406,46.9015802123016,38.7068189943171,0.883050000000002
6.09,406,406,46.7064787621952,39.2591273684244,0.889140000000002
6.09,406,406,46.3754521205773,41.1776916361785,0.895230000000002
6.09,406,406,46.0420906360508,43.1114697945316,0.901320000000002
6.09,406,406,45.7341469742867,44.8691467597482,0.907410000000002
6.09,406,406,45.690834661388,44.8021685837612,0.913500000000002
6.09,406,406,45.6475223484892,44.7351904077742,0.919590000000002
6.09,406,406,45.6042100355904,44.6682122317871,0.925680000000002
6.09,406,406,45.5608977226916,44.6012340558001,0.931770000000002
6.09,406,406,45.5175854097929,44.5342558798131,0.937860000000002
6.09,406,406,45.4742730968941,44.4672777038261,0.943950000000003
6.09,406,406,45.4309607839953,44.400299527839,0.950040000000003
6.09,406,406,45.3876484710966,44.333321351852,0.956130000000003
6.09,406,406,45.3443361581978,44.266343175865,0.962220000000003
6.09,406,406,45.301023845299,44.199364999878,0.968310000000003
6.09,406,406,45.2577115324002,44.132386823891,0.974400000000003
6.09,406,406,45.2143992195015,44.0654086479039,0.980490000000003
6.09,406,406,45.1710869066027,43.9984304719169,0.986580000000003
6.09,406,406,45.1277745937039,43.9314522959299,0.992670000000003
6.09,406,406,45.0844622808052,43.8644741199429,0.998760000000003
