time,data_queue_size,fuel_valve_setpoint,fuel_valve_velocity,fuel_valve_acceleration,fuel_valve_nsec_per_pulse,lox_valve_setpoint,lox_valve_velocity,lox_valve_acceleration,lox_valve_nsec_per_pulse,pt102,pt103,pto401,pt202,pt203,ptf401,ptc401,ptc402,Thrust_Pred_lbf,OF_Pred,mdot_f,mdot_lox
1.093,0,49,-4.99789,0,160013,44.00098801,-9.01009846,-1232.1472168,1135065,693.224559790609,470.905238289735,430.696890102688,810.430117214887,666.460978489456,646.113416606029,282.287576229565,278.00976562,502.172185228484,1.08553887166279,0.555087822023481,0.602569407993124
1.094,0,49,-4.99789,0,160013,44.00024796,-9.75014973,-740.0512085,1135065,689.773907994355,463.600973516613,423.492030602807,807.597309889649,673.94644149583,652.21144853844,286.18418142429,279.23046875,492.9327945222,1.052079843229,0.557674545042342,0.586718147920951
1.095,0,49,-4.99789,0,160013,44,-9.99810505,-247.95530701,1135065,700.824257339939,465.200493932368,424.1605013702,813.677297102645,668.846397092523,647.636068956886,281.2141831193,280.6953125,499.1261233929,1.07065772937983,0.557581021912514,0.596978430866135
1.096,0,49,-4.99789,0,160013,44.00024796,-9.75014973,247.95530701,1135065,698.558629923504,474.068975076388,433.463214497203,808.50028812894,670.708974278842,649.802032801411,285.019797712795,280.45117187,502.292409787216,1.08270085419426,0.556181806605312,0.60217851709888
1.097,0,49,-4.99789,0,160013,44.00098801,-9.01009846,740.0512085,1135065,693.442681344864,468.74710440476,427.824621190978,805.61510948338,667.839493754932,646.531050100635,283.864141999738,279.23046875,498.872082934296,1.07629999824313,0.554944723106574,0.597287004504638
1.098,0,49,-4.99789,0,160013,44.00222015,-7.77795124,1232.1472168,1135065,692.035410239227,467.13637913281,422.86602900191,800.017892205473,674.537657968776,654.188691608461,280.050703918414,279.71875,502.912467520373,1.06910732376668,0.562489442303474,0.601361582308078
1.099,0,49,-4.99789,0,160013,44.00394821,-6.04989338,1728.05773926,1135065,690.123083764921,470.868355174285,430.293383863508,812.889437476368,670.732885079208,649.53845962465,282.020281265695,278.00976562,503.109566434452,1.07986325435191,0.558357512726467,0.602949760784639
1.1,0,49,-4.99789,0,160013,44.00616455,-3.83355451,2216.33886719,1135065,699.663810955244,460.083064265269,418.849134820099,809.751240611393,665.356326703268,644.302669777632,283.752672056641,278.25390625,491.358506819746,1.0592003655495,0.553228207359079,0.585979519467031
1.101,0,49,-4.99789,0,160013,44.0088768,-1.12130487,2712.24951172,1135065,695.633438064859,465.816071598108,424.608753792528,802.445580684259,666.703283572828,644.706805959673,282.344782488371,280.20703125,498.0125133075,1.07334973067752,0.555221529523432,0.595946879180333
1.102,0,49,-4.99789,0,160013,44.01207733,2.07922602,3200.53076172,1135065,696.32091795192,470.342659522498,429.727289157724,810.109058488548,663.291825674368,642.251056788047,282.54936474994,280.45117187,500.931247869562,1.08837458179697,0.552603598868456,0.601439710817953
1.103,0,49,-4.99789,0,160013,44.01576996,5.77185297,3692.62670898,1135065,691.821185273468,467.739404176118,427.692060413356,806.713625268718,661.776552673929,640.086099678548,279.86681491063,278.7421875,501.613809074876,1.08849585319587,0.553450034207376,0.602428067185841
1.104,0,49,-4.99789,0,160013,44.01995087,9.9527607,4180.90771484,1135065,687.372298891294,468.800280624419,429.398401288854,808.234533262159,670.299030835797,649.456417284286,279.337400642446,277.27734375,504.389155579662,1.07973928317221,0.559970464806378,0.604622108267646
1.105,0,49,-4.99789,0,160013,44.02462387,14.62576485,4673.00390625,1135065,691.180498627293,462.13947014723,420.97977875037,810.744738249923,665.195582456272,645.392031870909,282.076470812371,278.49804687,495.013102259184,1.06711056603282,0.554325632424892,0.591526739383426
1.106,0,49,-4.99789,0,160013,44.02978134,19.78323555,5157.47021484,1135065,693.92434274662,460.103235038506,419.691446605216,808.944280211121,662.346356678779,641.04157281176,281.145066662165,279.23046875,493.903740892459,1.06761567969067,0.552936467266076,0.590323642326029
1.107,0,49,-4.99789,0,160013,44.03542709,25.4289875,5645.75146484,1135065,690.530133337543,461.291146726316,419.559224935018,811.985623868743,673.57466496058,652.687587832992,282.323756472562,279.23046875,495.349642084605,1.05320483029349,0.560177591715383,0.589981745416813
1.108,0,49,-4.99789,0,160013,44.0415535,31.5553894,6126.40136719,21780678,689.676081621057,464.312392217637,422.563988925426,808.031282663003,657.916128367337,636.025223825958,281.269364928706,277.765625,496.602569934098,1.08388033407513,0.549623347110234,0.59572593708133
1.109,0,49,-4.99789,0,160013,44.04816818,38.17007446,6614.68457031,1385188,687.726170264968,469.907792516916,429.787878592244,808.781387820031,660.938818138549,639.528012915973,278.354204879656,277.765625,504.920781042876,1.09683221212962,0.553938821173029,0.607577942611686
1.11,0,49,-4.99789,0,160013,44.0552597,0.26160106,-37908.47265625,674420,695.480575092282,470.384466266236,430.484637878347,807.686555515163,665.717990183336,645.645329123828,284.522914719177,277.03320312,499.12130805767,1.08209414957049,0.552931960110965,0.598324439146622
1.111,0,49,-4.99789,0,160013,44.06283569,7.83758926,7575.98779297,674420,694.928540660735,468.957922131009,427.912096197596,809.997351966496,665.73190342166,644.890915726815,279.796326341517,277.03320312,503.291648857432,1.0857889128351,0.556359438764276,0.604088910161411
1.112,0,49,-4.99789,0,160013,44.0708847,15.88660049,8049.01074219,674420,690.875488323431,468.006140619293,426.544854196513,812.52853090894,666.314397679868,645.443202158243,282.583759063415,276.30078125,499.475887838438,1.07864926747644,0.55476785770559,0.598399943333609
1.113,0,49,-4.99789,0,160013,44.07941437,24.41626358,8529.66308594,674420,694.800362968595,472.73258254133,431.432375706917,803.805333026586,655.870006142626,634.714408878804,279.176526278682,275.08007812,505.504973495266,1.10938003389525,0.549657431621784,0.609778980123348
1.114,0,49,-4.99789,0,160013,44.08841324,33.41513443,8998.87011719,3966013,687.956839947585,464.220228462532,423.104990912473,807.844746191409,670.949197512963,650.711676291291,283.190394571036,277.27734375,496.399903482634,1.06239785140937,0.557672059037798,0.592469597312793
1.115,0,49,-4.99789,0,160013,44.09788513,-2.11296964,-35528.1015625,1102458,695.974313187523,465.451507233801,424.876924784607,808.67417981979,666.668793840221,645.084074580559,277.865076480646,277.765625,502.771657504611,1.07930793740111,0.558422947898385,0.602710320093653
1.116,0,49,-4.99789,0,160013,44.10783005,7.83194542,9944.9140625,1102458,695.060138179658,458.720583224608,417.782556737829,805.21405707758,663.647034741707,642.137714439989,279.317968826486,277.765625,495.034517003382,1.06532292062419,0.555200268965191,0.591467572065331
1.117,0,49,-4.99789,0,160013,44.11824036,18.24225426,10410.30859375,1102458,700.877056373554,465.947021251923,423.640999364875,804.039548741578,663.758241972151,643.608401035472,280.279592940401,276.05664062,499.997568245748,1.08091691956282,0.554585674337982,0.599461038739083
1.118,0,49,-4.99789,0,160013,44.12911224,29.11414146,10871.88671875,1102458,694.779789849792,465.825825638664,423.247920703125,802.944900058123,668.313116509223,646.831490098513,280.167333631172,275.56835937,500.739845830941,1.07444243311586,0.557950265592225,0.599485440920552
1.119,0,49,-4.99789,0,160013,44.14044571,40.44760513,11333.46289062,3765500,687.232795344127,467.200245557416,425.97512081961,809.683426199199,664.896197295375,643.783982605587,277.815802382018,276.05664062,503.967916519775,1.0858602299009,0.557184004579983,0.605023951310327
1.12,0,49,-4.99789,0,160013,44.15224075,7.24265337,-33204.94921875,554295,692.232127387098,456.235960691346,414.696792390364,811.758388223357,660.041677866334,638.672444923271,286.698459919837,278.00976562,483.690479186658,1.05203480590061,0.547207682322303,0.575681527859264
1.121,0,49,-4.99789,0,160013,44.16448975,19.49164581,12248.9921875,554295,693.437770329376,465.195665288214,422.95126370129,805.194063369328,656.126663850108,634.804666574757,283.305128659604,277.765625,494.72614090275,1.08548419043363,0.546825234495239,0.593570146974744
1.122,0,49,-4.99789,0,160013,44.17719269,32.19458771,12702.94140625,554295,697.429190126672,459.779272922827,419.211063956166,809.890463424076,668.010398502833,647.391845831718,282.020614752126,276.7890625,493.524042435907,1.05758429071811,0.556398509189111,0.58843832269738
1.123,0,49,-4.99789,0,160013,44.19034576,0.34766641,-31846.91992187,2726255,691.905004488138,461.973507160451,420.260389241116,808.163492538206,659.543083929642,638.093604537972,278.744340241473,277.27734375,497.789750817624,1.07981865674968,0.552644441316657,0.59675577828273
1.124,0,49,-4.99789,0,160013,44.20394516,13.94706154,13599.39453125,2726255,689.697257921773,464.499025766998,423.87593497923,807.088020389562,669.907415813631,648.135686342494,282.626691317771,278.25390625,497.108835036346,1.0653676414033,0.557328168430965,0.593759396288919
1.125,0,49,-4.99789,0,160013,44.21798706,27.98896217,14041.90039062,2726255,692.524583074636,460.651471028357,418.906969735406,807.843442877657,664.863902444734,643.708573700536,280.702412163102,278.98632812,495.278933690527,1.06613775593619,0.55507921621516,0.59179090994245
1.126,0,49,-4.99789,0,160013,44.23246765,42.46955109,14480.58789062,2960873,698.182095642367,473.146929185612,433.575390133524,812.935524035985,664.824068803607,643.516137769062,279.705590697177,278.49804687,506.570037964356,1.09659482072695,0.55577016735794,0.609454687039267
1.127,0,49,-4.99789,0,160013,44.24738693,12.38883591,-30080.71289062,525775,688.701212277721,460.232982534383,420.127704169461,809.131825109013,661.957337351078,640.418270776133,282.4138654131,278.98632812,492.489118082186,1.0664641580321,0.551732815940144,0.588403273010287
1.128,0,49,-4.99789,0,160013,44.26273727,27.7391777,15350.34082031,525775,686.927338474052,459.311280226075,417.819638081082,803.430397699263,660.078079897744,638.885295836102,277.778429982632,278.00976562,496.737889634129,1.07415159086088,0.553732485557613,0.594792630273061
1.129,0,49,-4.99789,0,160013,44.27851486,-1.48323166,-29222.40820312,1858070,694.050644136837,463.794442472077,422.880956627748,812.498531318407,659.504153050701,638.559432363574,281.431139637591,278.98632812,496.236979668211,1.08011743278022,0.550662994417574,0.594780699857378
1.13,0,49,-4.99789,0,160013,44.2947197,14.72160149,16204.83300781,1858070,696.49134073961,458.879908224864,418.708936279538,813.10525443626,674.221565599324,652.881866269846,280.943847792376,279.71875,494.987554931275,1.04873607151345,0.561626670212796,0.588998147776146
1.131,0,49,-4.99789,0,160013,44.31134415,31.34605217,16624.44921875,1858070,695.416956154857,466.994690945396,426.744273978202,803.955607219317,668.273330662118,646.604095769779,282.483845863489,279.23046875,499.071480451667,1.07370840281886,0.556254126481654,0.597254729706014
1.132,0,49,-4.99789,0,160013,44.3283844,48.38630295,17040.25,2740218,694.485498418732,468.890688103794,426.66461548545,810.088358832316,664.15399831535,642.683594467419,283.661832345053,277.03320312,498.636258023583,1.0821409237349,0.552421931934077,0.597798379714558
1.133,0,49,-4.99789,0,160013,44.34584045,20.84236145,-27543.93945312,461915,695.364339590576,469.25798442582,427.782915460682,801.766973621321,663.091523728725,641.708327815371,281.484016884887,277.52148437,501.225569589258,1.08773697593476,0.55323099970495,0.60176981461243
1.134,0,49,-4.99789,0,160013,44.36370087,38.70277405,17860.41210937,461915,700.122139585266,455.347008144097,414.151949025192,810.695640482729,662.07142989931,641.613928965408,280.227532332577,278.00976562,490.819888144021,1.05770155098409,0.553402325513304,0.585334498013622
1.135,0,49,-4.99789,0,160013,44.38196564,11.96754646,-26735.2265625,1746867,695.089222675787,464.366699464741,421.728928925361,811.582328174431,655.945512978716,635.1359569778,277.629309731746,277.765625,500.479004957003,1.09231425986651,0.550840068831097,0.601690462090059
1.136,0,49,-4.99789,0,160013,44.40063095,30.63286018,18665.3125,1746867,688.011035053866,464.9952912345,422.496626042856,810.117675325445,669.781256449967,648.972026262429,281.33984337605,277.765625,498.961959220292,1.06869620317305,0.558162705811443,0.596506364453487
1.137,0,49,-4.99789,0,160013,44.41968918,49.69108582,19058.22460937,1939510,686.586690859904,463.390360174412,421.620800248842,806.409639018389,667.150484207065,646.596535686927,281.015709525217,277.765625,497.583932783239,1.06904187135999,0.556503000508432,0.594925009080983
1.138,0,49,-4.99789,0,160013,44.43914032,-20.8577652,-70548.8515625,443960,689.01801346977,467.299602096907,428.569225964897,806.928980411176,655.536136650514,634.736174142394,282.973345267117,277.765625,496.755892740463,1.09187489803621,0.546635449052603,0.596857525197289
1.139,0,49,-4.99789,0,160013,44.45897293,-1.02515519,19832.60742187,443960,690.165265355756,462.51185262812,422.672823912555,814.581049357926,665.447620465254,643.577950092023,279.497949962561,278.7421875,498.310813926046,1.07166029566499,0.556369597113938,0.596239206942137
1.14,0,49,-4.99789,0,160013,44.47918701,19.18892479,20214.08007812,443960,697.935528350516,465.74841630111,425.271474677326,813.030154686022,659.403738513428,636.736913208743,281.786015180155,277.03320312,497.439277266485,1.08437495711841,0.550331329746524,0.596765512094805
1.141,0,49,-4.99789,0,160013,44.49977875,39.78065872,20591.73242187,443960,688.69864946788,461.460411809369,418.488763708216,807.211996836204,658.690757850249,637.764467876408,281.536810516702,277.27734375,494.02336511998,1.0754757487521,0.54999327771513,0.5915044321593
1.142,0,49,-4.99789,0,160013,44.52073669,60.7386055,20957.9453125,3247738,695.516664987627,469.900632069267,429.19903117128,806.429401596362,662.237756319149,640.136366596499,279.237904389748,276.30078125,504.128352526887,1.09368969784877,0.554239348733817,0.606165865852588
1.143,0,49,-4.99789,0,160013,44.54206085,37.06276703,-23675.83789062,369972,687.990084427328,459.642231173976,417.826855442011,801.389846776998,669.990894794285,649.083973555512,282.334200350229,278.00976562,493.362944743309,1.0540424615997,0.557598628331625,0.587732630791282
1.144,0,49,-4.99789,0,160013,44.56374741,13.74932289,-23313.44335937,848583,698.771195192706,471.688728415351,430.576595304854,812.743191229148,664.083165401129,642.490505019515,281.056058598104,277.03320312,503.803946464285,1.09247379835931,0.554259068656167,0.605513510009893
1.145,0,49,-4.99789,0,160013,44.58578491,35.78682709,22037.50390625,848583,696.780386956417,462.43644829117,419.933771867829,810.670045546184,666.675682061452,645.722082731785,278.457671898899,277.27734375,499.623624362924,1.07137972277128,0.558002175673146,0.597832216278465
1.146,0,49,-4.99789,0,160013,44.60817337,58.17528534,22388.45703125,2508797,696.253966135979,469.52144515872,429.426117877709,809.585512843627,669.315971695876,649.202701097706,280.560397185717,276.7890625,503.445739755396,1.08093455716583,0.558388374020925,0.603581289798858
1.147,0,49,-4.99789,0,160013,44.63090515,35.90707016,-22268.21484375,384047,694.491787426768,459.865036009168,418.70722302779,801.612495577785,671.04720802294,650.008065079561,277.902655887655,278.25390625,498.793972167621,1.06018919302182,0.561531577455874,0.595329709959215
1.148,0,49,-4.99789,0,160013,44.65397644,13.97836113,-21928.70703125,644955,692.398860857058,468.37712795071,426.54882057924,809.520064411992,669.030326560738,647.754949589704,281.3627268252,278.00976562,501.580355667054,1.07753723657327,0.557606471267004,0.600841736144417
1.149,0,49,-4.99789,0,160013,44.67737579,37.37771225,23399.34960937,644955,689.70758778339,464.105255372974,422.358620641094,806.271879345405,664.724347893149,643.731331151511,280.56943094802,278.00976562,498.302697070126,1.07479697651834,0.55507446725128,0.596592359144207
1.15,0,49,-4.99789,0,160013,44.70110321,16.10513306,-21272.578125,602082,689.776849999497,466.056906904108,424.404551531792,806.468051564747,659.993101425974,639.451575313674,280.178555862899,276.05664062,499.611559473682,1.08667112175147,0.551929807234621,0.59976618275572
1.151,0,49,-4.99789,0,160013,44.72515106,40.15298462,24047.84960937,602082,693.655857843006,471.823741075562,433.151581188414,803.731596985631,658.933020610361,638.582944975514,280.281209520576,276.54492187,503.984762286652,1.10130272947728,0.551084342357689,0.606910690410715
1.152,0,49,-4.99789,0,160013,44.74951553,64.51744843,24364.46289062,1713280,692.934879972054,466.509330620472,425.677200029137,803.273123141789,666.977570826474,646.312386839857,280.567045158026,277.52148437,500.637643315132,1.0772803523124,0.556701673192544,0.599723774629764
1.153,0,49,-4.99789,0,160013,44.77418518,44.18710327,-20330.34375,346440,689.474854190586,462.773555385926,422.421727609414,802.852260149093,667.025127995409,646.254311407917,280.40481037839,278.98632812,497.745613215854,1.0686963893108,0.556852776323897,0.595106551435044
1.154,0,49,-4.99789,0,160013,44.79916,24.16193008,-20025.171875,726017,691.119271102752,454.521533364421,412.413436478777,810.219559704181,667.268429268342,646.446402966929,280.944807237866,279.23046875,490.099417122882,1.04732524426109,0.55663906863355,0.582982148521895
1.155,0,49,-4.99789,0,160013,44.82442856,49.43048477,25268.55273437,1400082,691.200824211231,469.178264799939,426.956442153228,805.612242553234,666.063096103167,644.176089411062,283.339315864985,277.03320312,499.535498398347,1.08058606169486,0.554039560957895,0.598687427198639
1.156,0,49,-4.99789,0,160013,44.84999084,-15.00722313,-64437.703125,453680,686.339075404086,464.482101293209,424.712116190793,808.330453450067,664.038248544679,643.213709526021,284.214715493288,276.7890625,494.346257152466,1.07102756070799,0.551936337307531,0.591139029012589
1.157,0,49,-4.99789,0,160013,44.8758316,10.83353519,25840.7578125,453680,692.068518853363,466.754307615149,426.958637530726,808.018780680585,661.877361229898,640.671920772929,278.151391031523,276.05664062,502.762132092356,1.08860542337013,0.554764483077775,0.603919624971592
1.158,0,49,-4.99789,0,160013,44.90195465,36.95658112,26123.04492187,453680,685.793112260978,464.363477726988,424.457640677695,808.657220759866,666.547806980828,645.234293491912,280.797236637253,277.765625,498.545349504191,1.0725147883257,0.556226071191206,0.596560687004872
1.159,0,49,-4.99789,0,160013,44.92834473,63.34665298,26390.0703125,2338795,695.723448154976,459.298090465211,418.606706293503,815.404061719305,659.166730749588,638.821469883977,279.567510553976,277.27734375,494.527939059186,1.0726082281129,0.551773334373561,0.591836618502373
1.16,0,49,-4.99789,0,160013,44.95500183,45.00376129,-18342.890625,354105,682.867585816037,470.047866979441,430.102265625373,806.507674646683,675.443435902859,654.78833271248,279.690524915879,276.54492187,505.788857859758,1.07497371722121,0.563391268111491,0.605630805731779
1.161,0,49,-4.99789,0,160013,44.98191833,26.92026901,-18083.4921875,498987,684.134186668176,461.429156659436,419.465800178494,815.471089618259,668.720727848466,647.712962148342,281.165055657817,278.00976562,496.01907769936,1.06196553166332,0.557525969273923,0.592073362376087
1.162,0,49,-4.99789,0,160013,45.00908279,9.0847311,-17835.53515625,843188,691.221428108464,467.579325254808,427.95842800301,807.513640845743,665.136388963038,644.061757488678,280.057190930803,279.47460937,501.794293759954,1.08308969408455,0.555741823807406,0.601918241937552
1.163,0,49,-4.99789,0,160013,45.03649139,36.49332809,27408.59570312,843188,690.792240868042,459.076978958956,420.189213031968,808.481367077431,665.609191225674,645.385656485607,281.150296322924,277.52148437,493.54248303786,1.06056328895478,0.555294036271445,0.588924469445019
1.164,0,49,-4.99789,0,160013,45.06414032,64.14225769,27648.92773437,2005945,680.328167838623,472.080439416486,432.734784831922,802.207475740745,664.239520112719,643.726588211235,280.676755114429,276.54492187,504.561562314376,1.09367480796161,0.554646495132418,0.606602899050527
1.165,0,49,-4.99789,0,160013,45.09201813,47.02006531,-17122.19140625,349972,687.744015485278,462.909747420982,423.808912079643,814.799965883029,665.207273814236,644.142608534551,277.426010456149,275.32421875,500.95452618675,1.0760940756246,0.557688210012393,0.600124978840025
1.166,0,49,-4.99789,0,160013,45.120121,30.12294197,-16897.12304687,476173,683.228706992066,459.25152681264,418.759681473767,810.205270973334,673.173722445962,652.405103418987,283.374375927806,277.765625,492.339953058434,1.04709747294752,0.55913748156549,0.585471443977464
1.167,0,49,-4.99789,0,160013,45.14844131,13.44325733,-16679.68359375,761455,694.339975751499,468.886215552236,427.930761185119,807.926185233135,662.271780606452,642.204737215009,280.472286482537,276.7890625,501.936165039308,1.08953767932527,0.553370147857601,0.602917626704654
1.168,0,49,-4.99789,0,160013,45.17697144,41.97337723,28530.11914062,761455,688.799904144594,463.423106497995,423.648984933075,809.783437209628,671.198662519521,649.429541915502,279.929121888392,277.765625,499.484962782632,1.06523984307343,0.560190929939745,0.596737698300174
1.169,0,49,-4.99789,0,160013,45.20570374,70.70568085,28732.30273437,2308520,689.406656874324,449.952112233416,407.451872109469,805.741165301687,665.736332915303,644.225383445141,281.720668033459,277.52148437,484.871438135802,1.036382581774,0.554973853843279,0.575165235463161
1.17,0,49,-4.99789,0,160013,45.2346344,54.63634109,-16069.33886719,317888,687.50729006351,473.731592416371,432.1117735493,811.603953282905,666.562185663565,645.699855644248,279.862242113944,276.54492187,507.120348467953,1.09519461628969,0.556910116350866,0.609924961184735
1.171,0,49,-4.99789,0,160013,45.26375198,38.75392914,-15882.41113281,409855,688.695544335223,468.10999950682,426.963334045604,805.47080386614,668.011280254037,646.762255023418,279.820350923288,278.49804687,502.937899178234,1.08063334870456,0.557982713120913,0.602974727799108
1.172,0,49,-4.99789,0,160013,45.29304886,23.05080605,-15703.12207031,654495,688.125685602748,464.569463343969,423.875632176154,815.097607525671,669.171553148294,647.05961624997,277.755420369715,277.27734375,502.565714425853,1.07398538556914,0.560295860036048,0.60174956527361
1.173,0,49,-4.99789,0,160013,45.32252502,52.52696991,29476.16210937,1354448,690.274293891928,461.98243506391,419.653131205251,803.757500113526,670.833371655889,649.380666544463,280.588780123598,277.52148437,497.477315158329,1.06130907326495,0.55945672546304,0.593756498833024
1.174,0,49,-4.99789,0,160013,45.35216522,-7.83282471,-60359.79296875,450190,691.365560168045,466.868024338604,426.582602675268,807.892406607302,665.708199623085,644.374114585785,281.504399821234,278.25390625,499.672105734894,1.07847902191692,0.555109782122101,0.598674254879556
1.175,0,49,-4.99789,0,160013,45.38196564,21.96758842,29800.41210937,450190,693.634716898602,465.90684984915,424.993301188778,809.016169047969,666.054761173603,645.939984584627,280.158617112413,276.7890625,500.461717178924,1.07778342734323,0.556331014988355,0.599604348071486
1.176,0,49,-4.99789,0,160013,45.41191864,51.92058945,29953,450190,693.565909841779,464.327023188429,422.904599688361,807.680789179713,655.816902353618,634.416426733668,286.108447716165,276.54492187,490.717867296603,1.07948175509112,0.544537438117417,0.587818229411813
1.177,0,49,-4.99789,0,160013,45.4420166,37.01855469,-14902.03417969,435517,687.270563992096,474.767272789914,434.31352522361,804.852078927103,661.374170645427,640.073732887351,282.809312332613,276.7890625,503.85623281335,1.10077403195759,0.551021063820798,0.606549678115579
1.178,0,49,-4.99789,0,160013,45.47225571,67.25765228,30239.09570312,646440,686.426064765386,470.194829828152,428.905436589459,814.498386444136,663.458449029954,642.806505889056,283.08925133227,278.25390625,500.230258487786,1.0870020735691,0.552332658269391,0.600386744838758
1.179,0,49,-4.99789,0,160013,45.5026207,52.62265015,-14635.00097656,333972,691.423166128449,464.42936387545,423.579689261992,817.188554099377,663.820027868563,643.37350184346,282.186123065984,278.98632812,496.587614279778,1.07435379632944,0.553250134439315,0.594386382254653
1.18,0,49,-4.99789,0,160013,45.53310776,-6.89028168,-59512.9296875,453528,689.480364716292,464.274645881305,423.317757801417,802.729499461031,673.018858182261,652.204229045158,281.237018630537,278.25390625,498.99442802208,1.06274368928848,0.560557545918216,0.595728994407624
1.181,0,49,-4.99789,0,160013,45.56371307,23.71503258,30605.3125,453528,687.067730735446,468.076404055031,426.15767940453,808.743223131675,675.13697126418,653.919400743543,280.352830923095,278.49804687,503.426349784988,1.06997922475223,0.562701277799979,0.602078676987508
1.182,0,49,-4.99789,0,160013,45.5944252,54.42715836,30712.125,453528,693.499330124808,471.826626973666,430.037603639743,808.507468695867,667.615182756992,646.348397769978,277.512781381519,278.98632812,508.396126615836,1.0928384812795,0.559354793894037,0.611284443455566
1.183,0,49,-4.99789,0,160013,45.62523651,85.23846436,30811.3046875,412987,692.078289798543,465.136727946,424.282185925184,806.36775712858,672.924833155038,651.541350753825,282.501990768451,278.7421875,498.257619848847,1.06293478282816,0.559584481563191,0.594801809384381
1.184,0,49,-4.99789,0,160013,45.65614319,26.14515114,-59093.3125,262972,699.574767231531,458.133856846102,418.944396848885,808.653599469901,669.116746648582,649.413593736704,279.670687270373,278.98632812,494.99847450375,1.05583522261147,0.558884042376821,0.590089457296926
1.185,0,49,-4.99789,0,160013,45.68712997,12.13193989,-14013.2109375,1074097,699.504484226705,466.95917489776,427.50252894003,808.016520610933,663.254133242011,642.587936680124,283.903008253615,279.96289062,496.637200808052,1.07852549130081,0.551592993257216,0.594907104050826
1.186,0,49,-4.99789,0,160013,45.71819687,43.19883347,31066.89257812,1074097,701.418272797901,472.486083014842,431.384174877386,810.325491913322,655.832555924267,635.665633644771,284.065427543101,278.00976562,499.782279592578,1.10194637226918,0.546051426601495,0.60171938861593
1.187,0,49,-4.99789,0,160013,45.74933243,74.33439636,31135.56054687,1990063,694.900662013942,466.70164957455,425.415406866794,813.135997688803,671.231302110058,651.172548212891,280.872208307342,279.71875,501.11783979136,1.07138191906098,0.559538794975894,0.599479747950344
1.188,0,49,-4.99789,0,160013,45.78053284,60.53480148,-13799.59375,300145,692.355469154535,472.353232941473,430.323822465761,810.373574780675,662.702829650146,640.754767542058,281.589446480124,278.49804687,503.519913453148,1.09517927649183,0.552872708688855,0.605494733093939
1.189,0,49,-4.99789,0,160013,45.81178284,46.7848053,-13749.99511719,369145,691.877096100041,471.569987532687,431.63953936802,811.708443851641,677.293404330346,656.195655807729,284.893970881176,279.23046875,501.481718196359,1.06815968987365,0.560999195528079,0.599236726714641
1.19,0,49,-4.99789,0,160013,45.84308243,33.08440018,-13700.40429687,478067,695.961853323958,481.445229718808,439.072839006665,809.175483253824,669.817713544549,649.325856016288,283.225139764463,278.98632812,509.821551544339,1.10253299953758,0.55683279611452,0.613926532941037
1.191,0,49,-4.99789,0,160013,45.87442017,19.42213821,-13662.26171875,707648,683.821959968635,462.309184718863,421.620662656328,814.954698010472,667.600794690447,646.885585971197,284.09919722565,279.71875,493.217735728635,1.06098301466598,0.554602268067322,0.588423586314657
1.192,0,49,-4.99789,0,160013,45.90578842,50.79039383,31368.25390625,1471792,689.418234916243,466.273818115294,423.726642452773,807.047389916059,674.576812657973,652.696054259449,281.982254548284,279.47460937,500.042645370647,1.06414211976182,0.561138659507266,0.597131282608367
1.193,0,49,-4.99789,0,160013,45.93717957,37.18154144,-13608.8515625,723765,683.074503786144,478.654653446381,436.659910705935,808.888107141828,672.779227910598,651.47420647058,279.927428229872,278.49804687,511.770466123172,1.09695605569402,0.561322468158734,0.615746080643839
1.194,0,49,-4.99789,0,160013,45.96858597,68.58794403,31406.40039062,949055,684.824699682358,465.789068927488,424.404419746583,796.213076175652,676.26873673163,655.640442116655,283.109784365155,279.23046875,498.636729288026,1.05899100231159,0.561541861345664,0.594667778586359
1.195,0,49,-4.99789,0,160013,46,10.00197887,-58585.9609375,328015,689.91803505311,469.287338114284,427.864632388481,808.610716615883,668.158682729303,647.718965730322,282.723323045189,279.71875,500.648104694483,1.07881206986896,0.55599876858738,0.599818182384344
1.196,0,49,-4.99789,0,160013,46.03141403,41.416008,31414.02734375,328015,688.197294143317,469.611319687027,427.376157933443,808.316777463316,678.452769686248,657.082637789902,281.928887896478,279.96289062,503.414590125647,1.06661369389685,0.563939775611312,0.601505887200142
1.197,0,49,-4.99789,0,160013,46.06282043,72.82241058,31406.40039062,1551397,687.79047774461,476.134087760123,436.166516479638,808.153431466966,666.847015217117,646.29578543816,279.061408110889,278.49804687,509.907002750438,1.10112855047681,0.557691333487623,0.614089849656707
1.198,0,49,-4.99789,0,160013,46.09421158,14.21356106,-58608.84765625,306873,687.287881678649,462.641791409444,422.65797171222,806.644842744141,669.883704762953,649.902366133554,281.14625917342,278.49804687,497.243228104884,1.06330035791855,0.558375354147778,0.593720713918233
1.199,0,49,-4.99789,0,160013,46.12557983,45.58181381,31368.25,306873,689.060943101266,467.087088305177,425.896501059383,805.648318377193,667.425410182546,646.551254915401,280.693632513469,277.765625,501.035918728583,1.07780284866541,0.556933039005255,0.600264015955748
1.2,0,49,-4.99789,0,160013,46.15691757,31.91955566,-13662.2578125,1509683,689.972509709007,467.953736069937,425.77213841401,810.787534567931,659.403753152628,638.719651572122,281.866277790131,278.7421875,499.158356697289,1.08944002095305,0.550272850871901,0.599489266183781
